ESP 30:ae:a4:3b:a2:d8 -> MAC: 96:53:8b:06:9c:ee | SSID: broadcast | RSSI: -69 | Seq.num: 886 | Timestamp: 1543478525706 | Hash: 4009453711
ESP 30:ae:a4:3b:a2:d8 -> MAC: 38:d5:47:32:95:4a | SSID: broadcast | RSSI: -89 | Seq.num: 3470 | Timestamp: 1543478526872 | Hash: 2692961341
ESP 30:ae:a4:3b:a2:d8 -> MAC: 38:d5:47:32:95:4a | SSID: broadcast | RSSI: -89 | Seq.num: 3471 | Timestamp: 1543478526877 | Hash: 3545273826
ESP 30:ae:a4:3b:a2:d8 -> MAC: f0:27:65:1b:fc:89 | SSID: broadcast | RSSI: -91 | Seq.num: 3960 | Timestamp: 1543478527381 | Hash: 1345214436
ESP 30:ae:a4:3b:a2:d8 -> MAC: b2:51:d0:33:7a:63 | SSID: broadcast | RSSI: -91 | Seq.num: 8 | Timestamp: 1543478528103 | Hash: 1243486172
ESP 30:ae:a4:3b:a2:d8 -> MAC: 04:d6:aa:b6:d9:b8 | SSID: broadcast | RSSI: -82 | Seq.num: 1522 | Timestamp: 1543478528575 | Hash: 2030768532
ESP 30:ae:a4:3b:a2:d8 -> MAC: 04:d6:aa:b6:d9:b8 | SSID: broadcast | RSSI: -80 | Seq.num: 1523 | Timestamp: 1543478528615 | Hash: 4199491241
ESP 30:ae:a4:3b:a2:d8 -> MAC: 36:03:5d:d1:a9:3d | SSID: broadcast | RSSI: -88 | Seq.num: 1866 | Timestamp: 1543478528677 | Hash: 4145320269
ESP 30:ae:a4:3b:a2:d8 -> MAC: 36:03:5d:d1:a9:3d | SSID: broadcast | RSSI: -89 | Seq.num: 1867 | Timestamp: 1543478528732 | Hash: 3604909106
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:de:63:48 | SSID: VodafoneWiFi | RSSI: -78 | Seq.num: 3836 | Timestamp: 1543478529197 | Hash: 1051326389
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:de:63:48 | SSID: broadcast | RSSI: -79 | Seq.num: 3837 | Timestamp: 1543478529202 | Hash: 3716078314
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:4a:e6:ed | SSID: broadcast | RSSI: -77 | Seq.num: 889 | Timestamp: 1543478529791 | Hash: 2041679589
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:4a:e6:ed | SSID: broadcast | RSSI: -77 | Seq.num: 890 | Timestamp: 1543478529811 | Hash: 3719605160
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:47:26:1f | SSID: broadcast | RSSI: -84 | Seq.num: 3044 | Timestamp: 1543478530617 | Hash: 383400809
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:47:26:1f | SSID: broadcast | RSSI: -85 | Seq.num: 3045 | Timestamp: 1543478530622 | Hash: 47941403
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:47:26:1f | SSID: broadcast | RSSI: -84 | Seq.num: 3046 | Timestamp: 1543478530637 | Hash: 654016028
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: .WiFi Station | RSSI: -90 | Seq.num: 1673 | Timestamp: 1543478531650 | Hash: 2087024745
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: HOSTELTASSO2 | RSSI: -92 | Seq.num: 1679 | Timestamp: 1543478531656 | Hash: 1694174954
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:28:df:18 | SSID: broadcast | RSSI: -76 | Seq.num: 736 | Timestamp: 1543478531777 | Hash: 1635111393
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:70:0d:69:6b:77 | SSID: eduroam | RSSI: -88 | Seq.num: 1268 | Timestamp: 1543478531843 | Hash: 1609683850
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:70:0d:69:6b:77 | SSID: eduroam | RSSI: -88 | Seq.num: 1269 | Timestamp: 1543478531854 | Hash: 1575373867
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:b2:e6:cd | SSID: broadcast | RSSI: -84 | Seq.num: 650 | Timestamp: 1543478532140 | Hash: 2500573341
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:b2:e6:cd | SSID: broadcast | RSSI: -85 | Seq.num: 651 | Timestamp: 1543478532182 | Hash: 2653955176
ESP 30:ae:a4:3b:a2:d8 -> MAC: d0:f8:8c:75:71:d5 | SSID: broadcast | RSSI: -68 | Seq.num: 1724 | Timestamp: 1543478533226 | Hash: 1216961800
ESP 30:ae:a4:3b:a2:d8 -> MAC: d0:f8:8c:75:71:d5 | SSID: broadcast | RSSI: -68 | Seq.num: 1725 | Timestamp: 1543478533236 | Hash: 2320694096
ESP 30:ae:a4:3b:a2:d8 -> MAC: 18:65:90:34:12:ea | SSID: eduroam | RSSI: -80 | Seq.num: 3426 | Timestamp: 1543478534653 | Hash: 795076507
ESP 30:ae:a4:3b:a2:d8 -> MAC: 6c:4d:73:cf:4e:75 | SSID: eduroam | RSSI: -81 | Seq.num: 3151 | Timestamp: 1543478536018 | Hash: 691835078
ESP 30:ae:a4:3b:a2:d8 -> MAC: b8:86:87:19:69:d5 | SSID: broadcast | RSSI: -80 | Seq.num: 1220 | Timestamp: 1543478536055 | Hash: 3877123226
ESP 30:ae:a4:3b:a2:d8 -> MAC: b8:86:87:19:69:d5 | SSID: broadcast | RSSI: -81 | Seq.num: 1221 | Timestamp: 1543478536105 | Hash: 10099918
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:4a:e6:ed | SSID: broadcast | RSSI: -90 | Seq.num: 927 | Timestamp: 1543478536522 | Hash: 784293928
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:4a:e6:ed | SSID: broadcast | RSSI: -92 | Seq.num: 928 | Timestamp: 1543478536543 | Hash: 3266221242
ESP 30:ae:a4:3b:a2:d8 -> MAC: 74:e5:f9:39:17:b9 | SSID: Galfer-WiFi | RSSI: -88 | Seq.num: 1599 | Timestamp: 1543478536785 | Hash: 1125557885
ESP 30:ae:a4:3b:a2:d8 -> MAC: 74:e5:f9:39:17:b9 | SSID: broadcast | RSSI: -89 | Seq.num: 1600 | Timestamp: 1543478536790 | Hash: 3658119927
ESP 30:ae:a4:3b:a2:d8 -> MAC: 98:22:ef:7d:15:d9 | SSID: broadcast | RSSI: -92 | Seq.num: 94 | Timestamp: 1543478537115 | Hash: 3728491990
ESP 30:ae:a4:3b:a2:d8 -> MAC: 60:8c:4a:af:08:13 | SSID: eduroam | RSSI: -98 | Seq.num: 3795 | Timestamp: 1543478538109 | Hash: 2250875679
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:73:da:2d | SSID: VodafoneWiFi | RSSI: -76 | Seq.num: 3879 | Timestamp: 1543478539198 | Hash: 591733901
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:73:da:2d | SSID: broadcast | RSSI: -76 | Seq.num: 3880 | Timestamp: 1543478539203 | Hash: 3816000570
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: Blizzard_HERO | RSSI: -89 | Seq.num: 1879 | Timestamp: 1543478539530 | Hash: 602955350
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:21:54:38 | SSID: broadcast | RSSI: -87 | Seq.num: 1513 | Timestamp: 1543478539610 | Hash: 1846714158
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:21:54:38 | SSID: broadcast | RSSI: -88 | Seq.num: 1514 | Timestamp: 1543478539631 | Hash: 998738551
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:11:8c:78 | SSID: broadcast | RSSI: -85 | Seq.num: 948 | Timestamp: 1543478540977 | Hash: 4078717083
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:11:8c:78 | SSID: broadcast | RSSI: -85 | Seq.num: 949 | Timestamp: 1543478540997 | Hash: 3520826901
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:28:df:18 | SSID: broadcast | RSSI: -73 | Seq.num: 795 | Timestamp: 1543478541818 | Hash: 459812994
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:28:df:18 | SSID: broadcast | RSSI: -74 | Seq.num: 796 | Timestamp: 1543478541827 | Hash: 2543179170
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:75:27:9f | SSID: broadcast | RSSI: -92 | Seq.num: 271 | Timestamp: 1543478542164 | Hash: 2117186490
ESP 30:ae:a4:3b:a2:d8 -> MAC: 2c:33:61:aa:0e:4f | SSID: eduroam | RSSI: -72 | Seq.num: 3795 | Timestamp: 1543478542850 | Hash: 3301503038
ESP 30:ae:a4:3b:a2:d8 -> MAC: 2c:33:61:aa:0e:4f | SSID: eduroam | RSSI: -70 | Seq.num: 3796 | Timestamp: 1543478542861 | Hash: 723995431
ESP 30:ae:a4:3b:a2:d8 -> MAC: a0:c9:a0:f9:55:c0 | SSID: broadcast | RSSI: -91 | Seq.num: 3369 | Timestamp: 1543478543206 | Hash: 2653745656
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:97:fe:6c | SSID: broadcast | RSSI: -87 | Seq.num: 3135 | Timestamp: 1543478545335 | Hash: 437251219
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:97:fe:6c | SSID: broadcast | RSSI: -87 | Seq.num: 3137 | Timestamp: 1543478545347 | Hash: 1158696271
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:97:fe:6c | SSID: broadcast | RSSI: -87 | Seq.num: 3138 | Timestamp: 1543478545366 | Hash: 315554961
ESP 30:ae:a4:3b:a2:d8 -> MAC: 24:18:1d:9c:bf:6a | SSID: broadcast | RSSI: -80 | Seq.num: 130 | Timestamp: 1543478546469 | Hash: 1782662070
ESP 30:ae:a4:3b:a2:d8 -> MAC: 08:d4:0c:33:81:af | SSID: eduroam | RSSI: -67 | Seq.num: 241 | Timestamp: 1543478546481 | Hash: 762525169
ESP 30:ae:a4:3b:a2:d8 -> MAC: 08:d4:0c:33:81:af | SSID: broadcast | RSSI: -67 | Seq.num: 242 | Timestamp: 1543478546489 | Hash: 1304813811
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: FASTWEB-1-5DF5DB | RSSI: -90 | Seq.num: 2078 | Timestamp: 1543478547379 | Hash: 2820504187
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: TP-LINK_BA925E | RSSI: -91 | Seq.num: 2080 | Timestamp: 1543478547385 | Hash: 1885205614
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: WiFi Frecciarossa | RSSI: -91 | Seq.num: 2085 | Timestamp: 1543478547401 | Hash: 3043311219
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: Telecom-13770659 | RSSI: -90 | Seq.num: 2086 | Timestamp: 1543478547417 | Hash: 1640219102
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: HOSTELTASSO2 | RSSI: -89 | Seq.num: 2087 | Timestamp: 1543478547433 | Hash: 1478904593
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: FASTWEB-1-8iK7n97afsHJ | RSSI: -90 | Seq.num: 2088 | Timestamp: 1543478547449 | Hash: 3861024343
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: broadcast | RSSI: -90 | Seq.num: 2089 | Timestamp: 1543478547466 | Hash: 2936255271
ESP 30:ae:a4:3b:a2:d8 -> MAC: cc:fa:00:c5:f1:89 | SSID: broadcast | RSSI: -76 | Seq.num: 2186 | Timestamp: 1543478547937 | Hash: 1291910491
ESP 30:ae:a4:3b:a2:d8 -> MAC: cc:fa:00:c5:f1:89 | SSID: broadcast | RSSI: -76 | Seq.num: 2187 | Timestamp: 1543478547947 | Hash: 1776477619
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:f1:d9:27 | SSID: broadcast | RSSI: -79 | Seq.num: 3926 | Timestamp: 1543478549210 | Hash: 165948243
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:28:df:18 | SSID: broadcast | RSSI: -77 | Seq.num: 850 | Timestamp: 1543478551854 | Hash: 103835101
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:28:df:18 | SSID: broadcast | RSSI: -73 | Seq.num: 851 | Timestamp: 1543478551859 | Hash: 1289982423
ESP 30:ae:a4:3b:a2:d8 -> MAC: 04:d6:aa:b6:d9:b8 | SSID: broadcast | RSSI: -79 | Seq.num: 1548 | Timestamp: 1543478552818 | Hash: 886367284
ESP 30:ae:a4:3b:a2:d8 -> MAC: 3c:6a:a7:41:6d:6a | SSID: broadcast | RSSI: -44 | Seq.num: 752 | Timestamp: 1543478553646 | Hash: 3344296365
ESP 30:ae:a4:3b:a2:d8 -> MAC: 3c:6a:a7:41:6d:6a | SSID: broadcast | RSSI: -42 | Seq.num: 753 | Timestamp: 1543478553651 | Hash: 313771075
ESP 30:ae:a4:3b:a2:d8 -> MAC: 54:27:1e:8c:95:b3 | SSID: broadcast | RSSI: -94 | Seq.num: 394 | Timestamp: 1543478555812 | Hash: 1117778882
ESP 30:ae:a4:3b:a2:d8 -> MAC: 54:27:1e:8c:95:b3 | SSID: broadcast | RSSI: -96 | Seq.num: 395 | Timestamp: 1543478555843 | Hash: 4094550066
Number of packet received: 129

--------------------------------------------------------------------------------------
Start synch ESP32 #0
MAC of ESP number 0: 30:ae:a4:3b:a2:d8
Synchronization of ESP #0 done
Waiting for data collected by the ESP32
ESP 30:ae:a4:3b:a2:d8 -> MAC: 54:8c:a0:1c:e6:ca | SSID: broadcast | RSSI: -90 | Seq.num: 2905 | Timestamp: 1543478560396 | Hash: 1295379467
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:46:6b:a1 | SSID: broadcast | RSSI: -86 | Seq.num: 663 | Timestamp: 1543478561200 | Hash: 3994593582
ESP 30:ae:a4:3b:a2:d8 -> MAC: 64:a2:f9:eb:70:58 | SSID: broadcast | RSSI: -88 | Seq.num: 1608 | Timestamp: 1543478561412 | Hash: 771525795
ESP 30:ae:a4:3b:a2:d8 -> MAC: 64:a2:f9:eb:70:58 | SSID: broadcast | RSSI: -88 | Seq.num: 1609 | Timestamp: 1543478561432 | Hash: 381821474
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:28:df:18 | SSID: broadcast | RSSI: -68 | Seq.num: 881 | Timestamp: 1543478561484 | Hash: 1898875729
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:28:df:18 | SSID: broadcast | RSSI: -65 | Seq.num: 882 | Timestamp: 1543478561490 | Hash: 4217544270
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:28:df:18 | SSID: broadcast | RSSI: -66 | Seq.num: 884 | Timestamp: 1543478561508 | Hash: 3186858454
ESP 30:ae:a4:3b:a2:d8 -> MAC: 82:9c:96:bb:45:9f | SSID: broadcast | RSSI: -75 | Seq.num: 1650 | Timestamp: 1543478561826 | Hash: 1016151912
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: .WiFi Station | RSSI: -88 | Seq.num: 2345 | Timestamp: 1543478562132 | Hash: 970998994
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: dlink | RSSI: -87 | Seq.num: 2346 | Timestamp: 1543478562139 | Hash: 1472260255
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: broadcast | RSSI: -88 | Seq.num: 2353 | Timestamp: 1543478562152 | Hash: 63151735
ESP 30:ae:a4:3b:a2:d8 -> MAC: 68:72:51:04:f0:c8 | SSID: broadcast | RSSI: -80 | Seq.num: 2024 | Timestamp: 1543478562202 | Hash: 794465638
ESP 30:ae:a4:3b:a2:d8 -> MAC: 68:72:51:04:f0:c8 | SSID: ubnt | RSSI: -78 | Seq.num: 2025 | Timestamp: 1543478562207 | Hash: 2565966520
ESP 30:ae:a4:3b:a2:d8 -> MAC: 2c:33:61:aa:0e:4f | SSID: broadcast | RSSI: -58 | Seq.num: 3833 | Timestamp: 1543478562479 | Hash: 4168030824
ESP 30:ae:a4:3b:a2:d8 -> MAC: 2c:33:61:aa:0e:4f | SSID: broadcast | RSSI: -58 | Seq.num: 3835 | Timestamp: 1543478562488 | Hash: 3250374370
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:7e:df:01 | SSID: broadcast | RSSI: -61 | Seq.num: 1383 | Timestamp: 1543478562883 | Hash: 649575179
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:7e:df:01 | SSID: broadcast | RSSI: -57 | Seq.num: 1384 | Timestamp: 1543478562925 | Hash: 1455172076
ESP 30:ae:a4:3b:a2:d8 -> MAC: 4a:8e:8f:64:3e:55 | SSID: broadcast | RSSI: -92 | Seq.num: 438 | Timestamp: 1543478563108 | Hash: 3942276568
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:e2:c9:ff | SSID: broadcast | RSSI: -95 | Seq.num: 2928 | Timestamp: 1543478563454 | Hash: 2186821459
ESP 30:ae:a4:3b:a2:d8 -> MAC: 3c:2e:f9:6c:0a:1d | SSID: eduroam | RSSI: -90 | Seq.num: 1030 | Timestamp: 1543478564373 | Hash: 2973524676
ESP 30:ae:a4:3b:a2:d8 -> MAC: 68:72:51:04:f0:c8 | SSID: broadcast | RSSI: -79 | Seq.num: 2046 | Timestamp: 1543478564441 | Hash: 2864341301
ESP 30:ae:a4:3b:a2:d8 -> MAC: 68:72:51:04:f0:c8 | SSID: ubnt | RSSI: -76 | Seq.num: 2047 | Timestamp: 1543478564446 | Hash: 1375522630
ESP 30:ae:a4:3b:a2:d8 -> MAC: dc:0b:34:c9:43:e9 | SSID: broadcast | RSSI: -75 | Seq.num: 2719 | Timestamp: 1543478564536 | Hash: 3017568378
ESP 30:ae:a4:3b:a2:d8 -> MAC: 9c:fc:01:6e:2a:de | SSID: broadcast | RSSI: -74 | Seq.num: 117 | Timestamp: 1543478565001 | Hash: 1749848407
ESP 30:ae:a4:3b:a2:d8 -> MAC: 9c:fc:01:6e:2a:de | SSID: broadcast | RSSI: -74 | Seq.num: 118 | Timestamp: 1543478565006 | Hash: 2342912549
ESP 30:ae:a4:3b:a2:d8 -> MAC: d0:25:98:dd:7b:45 | SSID: eduroam | RSSI: -81 | Seq.num: 2548 | Timestamp: 1543478565737 | Hash: 868628548
ESP 30:ae:a4:3b:a2:d8 -> MAC: d0:25:98:dd:7b:45 | SSID: eduroam | RSSI: -81 | Seq.num: 2549 | Timestamp: 1543478565747 | Hash: 3900828238
ESP 30:ae:a4:3b:a2:d8 -> MAC: 00:db:df:84:44:23 | SSID: eduroam | RSSI: -69 | Seq.num: 297 | Timestamp: 1543478566579 | Hash: 625403047
ESP 30:ae:a4:3b:a2:d8 -> MAC: 00:db:df:84:44:23 | SSID: broadcast | RSSI: -70 | Seq.num: 298 | Timestamp: 1543478566584 | Hash: 3949608371
ESP 30:ae:a4:3b:a2:d8 -> MAC: e4:46:da:47:44:ee | SSID: broadcast | RSSI: -93 | Seq.num: 1908 | Timestamp: 1543478566601 | Hash: 1330326029
ESP 30:ae:a4:3b:a2:d8 -> MAC: a4:f1:e8:b2:14:94 | SSID: eduroam | RSSI: -71 | Seq.num: 1599 | Timestamp: 1543478566624 | Hash: 2208238163
ESP 30:ae:a4:3b:a2:d8 -> MAC: 68:72:51:04:f0:c8 | SSID: broadcast | RSSI: -77 | Seq.num: 2068 | Timestamp: 1543478566634 | Hash: 2056087797
ESP 30:ae:a4:3b:a2:d8 -> MAC: 68:72:51:04:f0:c8 | SSID: ubnt | RSSI: -77 | Seq.num: 2069 | Timestamp: 1543478566645 | Hash: 407348587
ESP 30:ae:a4:3b:a2:d8 -> MAC: a4:f1:e8:b2:14:94 | SSID: eduroam | RSSI: -70 | Seq.num: 1601 | Timestamp: 1543478566660 | Hash: 379247478
ESP 30:ae:a4:3b:a2:d8 -> MAC: 84:ef:18:71:2d:e8 | SSID: broadcast | RSSI: -92 | Seq.num: 2164 | Timestamp: 1543478566727 | Hash: 159909671
ESP 30:ae:a4:3b:a2:d8 -> MAC: a4:f1:e8:b2:14:94 | SSID: eduroam | RSSI: -70 | Seq.num: 1621 | Timestamp: 1543478567209 | Hash: 1079532387
ESP 30:ae:a4:3b:a2:d8 -> MAC: d6:46:a0:bb:be:04 | SSID: broadcast | RSSI: -87 | Seq.num: 3235 | Timestamp: 1543478567424 | Hash: 779605863
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:73:85:d0 | SSID: VodafoneWiFi | RSSI: -74 | Seq.num: 3981 | Timestamp: 1543478568706 | Hash: 244592700
ESP 30:ae:a4:3b:a2:d8 -> MAC: da:a1:19:73:85:d0 | SSID: broadcast | RSSI: -73 | Seq.num: 3982 | Timestamp: 1543478568711 | Hash: 1639984297
ESP 30:ae:a4:3b:a2:d8 -> MAC: 9a:57:06:b9:14:ad | SSID: broadcast | RSSI: -86 | Seq.num: 1889 | Timestamp: 1543478569774 | Hash: 2857215486
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: FASTWEB-1-5DF5DB | RSSI: -87 | Seq.num: 2546 | Timestamp: 1543478570015 | Hash: 2729778476
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: Blizzard_HERO | RSSI: -86 | Seq.num: 2551 | Timestamp: 1543478570020 | Hash: 450322787
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: Vodafone-34933893 | RSSI: -87 | Seq.num: 2552 | Timestamp: 1543478570036 | Hash: 221804075
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: WiFi Frecciarossa | RSSI: -87 | Seq.num: 2553 | Timestamp: 1543478570052 | Hash: 754396328
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: FASTWEB-1-8iK7n97afsHJ | RSSI: -87 | Seq.num: 2556 | Timestamp: 1543478570068 | Hash: 2209347503
ESP 30:ae:a4:3b:a2:d8 -> MAC: 70:4d:7b:06:e5:1d | SSID: broadcast | RSSI: -86 | Seq.num: 2557 | Timestamp: 1543478570085 | Hash: 4079827011
ESP 30:ae:a4:3b:a2:d8 -> MAC: 4c:74:bf:e5:5d:5e | SSID: broadcast | RSSI: -67 | Seq.num: 935 | Timestamp: 1543478570696 | Hash: 1213881981
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:28:df:18 | SSID: broadcast | RSSI: -68 | Seq.num: 951 | Timestamp: 1543478571517 | Hash: 2074604740
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:28:df:18 | SSID: broadcast | RSSI: -66 | Seq.num: 953 | Timestamp: 1543478571537 | Hash: 140446796
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:ee:fb:28:df:18 | SSID: broadcast | RSSI: -66 | Seq.num: 954 | Timestamp: 1543478571547 | Hash: 3259973976
ESP 30:ae:a4:3b:a2:d8 -> MAC: 14:9f:3c:07:9f:23 | SSID: eduroam | RSSI: -93 | Seq.num: 980 | Timestamp: 1543478571712 | Hash: 3784991190
ESP 30:ae:a4:3b:a2:d8 -> MAC: 30:07:4d:7b:de:0f | SSID: broadcast | RSSI: -90 | Seq.num: 3436 | Timestamp: 1543478572902 | Hash: 3371262431
ESP 30:ae:a4:3b:a2:d8 -> MAC: 30:07:4d:7b:de:0f | SSID: broadcast | RSSI: -91 | Seq.num: 3437 | Timestamp: 1543478572943 | Hash: 1471669847
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:b6:58:5a:cc:31 | SSID: eduroam | RSSI: -67 | Seq.num: 776 | Timestamp: 1543478573085 | Hash: 3442161704
ESP 30:ae:a4:3b:a2:d8 -> MAC: c0:b6:58:5a:cc:31 | SSID: eduroam | RSSI: -69 | Seq.num: 777 | Timestamp: 1543478573092 | Hash: 2977531202
ESP 30:ae:a4:3b:a2:d8 -> MAC: 68:72:51:04:f0:c8 | SSID: broadcast | RSSI: -81 | Seq.num: 2134 | Timestamp: 1543478573319 | Hash: 740950850
ESP 30:ae:a4:3b:a2:d8 -> MAC: ec:1f:72:22:4e:bb | SSID: WEBPOCKET | RSSI: -67 | Seq.num: 1839 | Timestamp: 1543478573816 | Hash: 2141107394
ESP 30:ae:a4:3b:a2:d8 -> MAC: ec:1f:72:22:4e:bb | SSID: broadcast | RSSI: -67 | Seq.num: 1840 | Timestamp: 1543478573822 | Hash: 3762817420
ESP 30:ae:a4:3b:a2:d8 -> MAC: 90:48:9a:0b:58:b7 | SSID: broadcast | RSSI: -94 | Seq.num: 4 | Timestamp: 1543478574289 | Hash: 2583978460
ESP 30:ae:a4:3b:a2:d8 -> MAC: 90:48:9a:0b:58:b7 | SSID: broadcast | RSSI: -93 | Seq.num: 5 | Timestamp: 1543478574370 | Hash: 3598530231
ESP 30:ae:a4:3b:a2:d8 -> MAC: 78:88:6d:73:93:a4 | SSID: eduroam | RSSI: -72 | Seq.num: 422 | Timestamp: 1543478575374 | Hash: 2933140670
ESP 30:ae:a4:3b:a2:d8 -> MAC: 78:88:6d:73:93:a4 | SSID: eduroam | RSSI: -73 | Seq.num: 423 | Timestamp: 1543478575384 | Hash: 4182332779
ESP 30:ae:a4:3b:a2:d8 -> MAC: 68:72:51:04:f0:c8 | SSID: broadcast | RSSI: -80 | Seq.num: 2156 | Timestamp: 1543478575651 | Hash: 750673340
ESP 30:ae:a4:3b:a2:d8 -> MAC: 68:72:51:04:f0:c8 | SSID: ubnt | RSSI: -81 | Seq.num: 2157 | Timestamp: 1543478575656 | Hash: 2315963303
ESP 30:ae:a4:3b:a2:d8 -> MAC: 50:01:d9:cf:92:9c | SSID: broadcast | RSSI: -80 | Seq.num: 358 | Timestamp: 1543478576288 | Hash: 1223880440
ESP 30:ae:a4:3b:a2:d8 -> MAC: ce:33:70:63:1d:60 | SSID: broadcast | RSSI: -63 | Seq.num: 252 | Timestamp: 1543478577069 | Hash: 1421847181
ESP 30:ae:a4:3b:a2:d8 -> MAC: ce:33:70:63:1d:60 | SSID: broadcast | RSSI: -64 | Seq.num: 253 | Timestamp: 1543478577099 | Hash: 4134503726
ESP 30:ae:a4:3b:a2:d8 -> MAC: 22:61:c2:ef:d6:cf | SSID: broadcast | RSSI: -64 | Seq.num: 658 | Timestamp: 1543478577244 | Hash: 771125349
ESP 30:ae:a4:3b:a2:d8 -> MAC: 22:61:c2:ef:d6:cf | SSID: broadcast | RSSI: -64 | Seq.num: 659 | Timestamp: 1543478577274 | Hash: 3940397557
ESP 30:ae:a4:3b:a2:d8 -> MAC: dc:bf:e9:dc:96:b7 | SSID: broadcast | RSSI: -94 | Seq.num: 2800 | Timestamp: 1543478577314 | Hash: 3456238016
ESP 30:ae:a4:3b:a2:d8 -> MAC: ec:1f:72:22:4e:bb | SSID: WEBPOCKET | RSSI: -75 | Seq.num: 1899 | Timestamp: 1543478577396 | Hash: 1115814186
ESP 30:ae:a4:3b:a2:d8 -> MAC: ec:1f:72:22:4e:bb | SSID: broadcast | RSSI: -74 | Seq.num: 1900 | Timestamp: 1543478577401 | Hash: 3084981554
