timestamp	x_detected	y_detected	inside	x_real	y_real	dimensionality	error_regress	error_interp
1544383314360	0.01653077	0.3697702	1	0.5	3.45	3.388069	3.117941	2.978614
1544383314386	0.1039492	0.201931	1	0.5	3.45	3.388069	3.272126	3.183252
1544383320115	-0.1377101	0.4636962	1	0.5	3.45	3.388069	3.053635	2.916687
1544383325868	-0.03539596	0.287045	1	0.5	3.45	3.388069	3.207948	3.11425
1544383331796	-0.03539596	0.287045	1	0.5	3.45	3.388069	3.207948	3.11425
1544383331822	0.01653077	0.3697702	1	0.5	3.45	3.388069	3.117941	2.978614
1544383337554	0.07848395	0.3405662	1	0.5	3.45	3.388069	3.137874	3.006511
1544383337580	0.01653077	0.3697702	1	0.5	3.45	3.388069	3.117941	2.978614
1544383343339	-0.02061305	0.5148815	1	0.5	3.45	3.388069	2.980933	2.798077
1544383372851	-0.07905843	0.5416129	1	0.5	3.45	3.388069	2.965472	2.769932
1544383372877	-0.02061305	0.5148815	1	0.5	3.45	3.388069	2.980933	2.798077
1544383414130	-0.1548367	0.3448995	1	0.5	3.45	3.388069	3.173399	3.078077
1544383420349	-0.09294416	0.4233549	1	0.5	3.45	3.388069	3.08418	2.918248
1544383420375	-0.09294416	0.4233549	1	0.5	3.45	3.388069	3.08418	2.918248
1544383420454	-0.2074959	0.3711176	1	0.5	3.45	3.388069	3.159124	3.062096
1544383426501	-0.1548367	0.3448995	1	0.5	3.45	3.388069	3.173399	3.078077
1544383432271	-0.04048089	0.3973411	1	0.5	3.45	3.388069	3.100136	2.950005
1544383438039	-0.1377101	0.4636962	1	0.5	3.45	3.388069	3.053635	2.916687
1544383443913	-0.327669	0.446464	1	0.5	3.45	3.388069	3.115488	3.015964
1544383449711	-0.1548367	0.3448995	1	0.5	3.45	3.388069	3.173399	3.078077
1544383455638	-0.1548367	0.3448995	1	0.5	3.45	3.388069	3.173399	3.078077
1544383461388	-0.2822593	0.2983261	1	0.5	3.45	3.388069	3.247303	3.19204
1544383467256	-0.1548367	0.3448995	1	0.5	3.45	3.388069	3.173399	3.078077
1544383467288	-0.1548367	0.3448995	1	0.5	3.45	3.388069	3.173399	3.078077
1544383473148	-0.3353668	0.3259411	1	0.5	3.45	3.388069	3.233818	3.181717
1544383473180	-0.2074959	0.3711176	1	0.5	3.45	3.388069	3.159124	3.062096
1544383473229	-0.2074959	0.3711176	1	0.5	3.45	3.388069	3.159124	3.062096
1544383473278	-0.1548367	0.3448995	1	0.5	3.45	3.388069	3.173399	3.078077
1544383655844	-0.8866261	3.505043	1	0.5	7.55	7.49393	4.276028	4.984336
1544383655870	-0.5896258	3.668765	1	0.5	7.55	7.49393	4.031286	4.631264
1544383661993	-0.7560385	3.359185	1	0.5	7.55	7.49393	4.374993	4.990124
1544383662019	-0.7131442	3.427809	1	0.5	7.55	7.49393	4.296997	4.91101
1544383668049	-1.637234	3.536662	1	0.5	7.55	7.49393	4.546938	5.505758
1544383679841	-0.9596155	3.133823	1	0.5	7.55	7.49393	4.651139	5.477732
1544383674019	-1.664421	2.922122	1	0.5	7.55	7.49393	5.109009	5.535042
1544383679815	-2.104791	3.12702	1	0.5	7.55	7.49393	5.133	5.368995
1544383691514	-1.630913	3.667305	1	0.5	7.55	7.49393	4.429007	4.70888
1544383697325	-2.104791	3.12702	1	0.5	7.55	7.49393	5.133	5.368995
1544383685579	-1.070696	2.412394	1	0.5	7.55	7.49393	5.372344	5.461852
1544383703249	-0.9982293	2.174326	1	0.5	7.55	7.49393	5.580552	5.688207
1544383691488	-2.065691	3.681907	1	0.5	7.55	7.49393	4.64165	4.78639
1544383720860	-1.696018	2.988003	1	0.5	7.55	7.49393	5.063034	5.603668
1544383720886	-0.8744319	2.948298	1	0.5	7.55	7.49393	4.802574	5.733754
1544383778855	-2.805357	1.685674	1	0.5	7.55	7.49393	6.731694	6.615006
1544383784762	-2.571448	1.687492	1	0.5	7.55	7.49393	6.618368	6.430583
1544383790537	-2.638389	1.681726	1	0.5	7.55	7.49393	6.654782	6.506276
1544383796521	-2.720779	1.499391	1	0.5	7.55	7.49393	6.854436	6.881227
1544383802312	-3.058793	1.503094	1	0.5	7.55	7.49393	7.016415	7.16509
1544383808310	-3.058793	1.503094	1	0.5	7.55	7.49393	7.016415	7.16509
1544383814414	-3.313368	0.1327034	1	0.5	7.55	7.49393	8.340148	8.148636
1544383820171	-3.142797	1.204049	1	0.5	7.55	7.49393	7.317176	7.348603
1544383826197	-2.721532	2.014386	1	0.5	7.55	7.49393	6.404787	5.948511
1544383826229	-2.495242	2.038509	1	0.5	7.55	7.49393	6.272799	5.719814
1544383831935	-2.500835	2.505182	1	0.5	7.55	7.49393	5.869856	5.789952
1544383837685	-2.511628	1.85128	1	0.5	7.55	7.49393	6.445566	6.110133
1544383989732	-1.314254	3.218438	1	0.5	7.55	7.49393	4.696163	5.352177
1544383995874	-3.565376	2.514501	1	0.5	7.55	7.49393	6.471748	5.840483
1544384019375	-2.95283	3.51839	1	0.5	7.55	7.49393	5.308099	5.20283
1544384019401	-2.174014	3.371112	1	0.5	7.55	7.49393	4.961195	5.172319
1544384025456	-1.307876	2.505967	1	0.5	7.55	7.49393	5.358235	5.450221
1544384025482	-1.249755	2.314924	1	0.5	7.55	7.49393	5.519752	5.614156
1544384043269	-2.065691	3.681907	1	0.5	7.55	7.49393	4.64165	4.78639
1544384043295	-2.521015	3.297519	1	0.5	7.55	7.49393	5.216332	5.088106
1544384066627	-2.351401	2.748054	1	0.5	7.55	7.49393	5.584727	4.932779
1544384066653	-1.141894	2.380222	1	0.5	7.55	7.49393	5.424243	5.534032
1544384072809	-2.623002	3.514996	1	0.5	7.55	7.49393	5.102391	3.65202
1544384072835	-3.250115	3.129756	1	0.5	7.55	7.49393	5.796717	3.73348
1544384295925	-4.181136	0.1366891	1	0.5	7.55	7.49393	8.767566	10.84987
1544384295951	-2.239248	-1.6234	1	0.5	7.55	7.49393	9.573648	10.10337
1544384301892	-3.536066	3.153787	1	0.5	7.55	7.49393	5.967958	3.971229
1544384301918	-4.02125	2.700132	1	0.5	7.55	7.49393	6.630454	5.94554
1544384313846	-4.19241	1.502656	1	0.5	7.55	7.49393	7.65435	8.534057
1544384313872	-4.147184	1.026481	1	0.5	7.55	7.49393	8.009533	9.331894
1544384325810	0.6526838	5.054283	1	0.5	7.55	7.49393	2.500383	1.418728
1544384325836	-4.933304	-0.5296994	1	0.5	7.55	7.49393	9.736649	13.22988
1544384443150	-2.658453	-3.272409	1	0.5	7.55	7.49393	11.27388	13.02879
1544384466669	-1.003483	2.268434	1	0.5	7.55	7.49393	5.491393	5.615499
1544384466695	-1.002516	2.90824	1	0.5	7.55	7.49393	4.878882	5.894727
1544384472543	-1.087686	1.971639	1	0.5	7.55	7.49393	5.799902	5.928637
1544384478313	-1.076842	2.413274	1	0.5	7.55	7.49393	5.373303	5.490954
1544384484154	-0.9733399	2.203871	1	0.5	7.55	7.49393	5.545433	5.682465
1544384484180	-2.412657	1.979737	1	0.5	7.55	7.49393	6.28581	5.793121
1544384490182	-2.285239	2.333911	1	0.5	7.55	7.49393	5.913132	6.004448
1544384507790	-2.889546	-0.674633	1	0.5	7.55	7.49393	8.895707	8.33075
1544384513591	-1.952483	3.523225	1	0.5	7.55	7.49393	4.714826	4.575246
1544384519514	-2.100274	2.806116	1	0.5	7.55	7.49393	5.409793	5.391065
1544384560528	-3.302425	0.6178405	1	0.5	7.55	7.49393	7.906534	7.420262
1544384560554	-3.354164	0.5115659	1	0.5	7.55	7.49393	8.024596	7.598772
1544384595964	-3.12662	1.01318	1	0.5	7.55	7.49393	7.475452	7.035728
1544384601739	-3.02831	1.436866	1	0.5	7.55	7.49393	7.058284	6.880315
1544384607505	-2.444502	1.589513	1	0.5	7.55	7.49393	6.64812	6.509208
1544384613254	-2.91686	2.082016	1	0.5	7.55	7.49393	6.447773	5.947228
1544384619084	-2.805357	1.685674	1	0.5	7.55	7.49393	6.731694	6.615006
1544384625109	-2.903135	1.545021	1	0.5	7.55	7.49393	6.902253	6.945084
1544384631082	-2.945171	1.443971	1	0.5	7.55	7.49393	7.010905	7.162475
1544384636845	-2.974714	1.101541	1	0.5	7.55	7.49393	7.325043	7.789395
1544384642657	-2.97796	1.565743	1	0.5	7.55	7.49393	6.921527	6.974707
1544384648504	-0.9263331	2.852416	1	0.5	7.55	7.49393	4.90935	5.858071
1544384820043	-3.512022	3.181294	1	0.5	7.55	7.49393	5.931434	5.461728
1544384843325	-3.403809	1.912045	1	0.5	7.55	7.49393	6.857569	6.819943
1544384878775	-3.371418	2.720492	1	0.5	7.55	7.49393	6.18967	5.148227
1544384878801	-3.371418	2.720492	1	0.5	7.55	7.49393	6.18967	5.148227
1544384890465	-2.42096	4.276565	1	0.5	7.55	7.49393	4.387184	3.936109
1544384890491	-1.913129	4.494302	1	0.5	7.55	7.49393	3.893646	3.645235
1544385102133	-0.3035328	4.129321	1	0.5	7.55	7.49393	3.513788	2.762102
1544385102159	-4.673154	2.237181	1	0.5	7.55	7.49393	7.41536	7.910927
1544385142900	-5.535784	1.205778	1	0.5	7.55	7.49393	8.756703	11.46435
1544385142926	-5.396409	2.472346	1	0.5	7.55	7.49393	7.781401	8.930009
1544385148960	-5.535784	1.205778	1	0.5	7.55	7.49393	8.756703	11.46435
1544385260492	-0.3704128	5.001435	1	0.5	7.55	7.49393	2.693103	1.518503
1544385301466	-2.486121	2.651756	1	0.5	7.55	7.49393	5.736699	4.68948
1544385307240	-2.658452	2.377143	1	0.5	7.55	7.49393	6.06088	5.130427
1544385313373	-3.106915	2.104403	1	0.5	7.55	7.49393	6.531796	6.120301
1544385324968	-2.543462	2.309933	1	0.5	7.55	7.49393	6.059782	5.21878
1544385319175	-2.814717	2.309218	1	0.5	7.55	7.49393	6.20106	5.45038
1544385331062	-2.588754	2.501695	1	0.5	7.55	7.49393	5.918259	4.839468
1544385336879	-2.109552	2.632622	1	0.5	7.55	7.49393	5.566899	4.993846
1544385336905	-2.271802	2.481734	1	0.5	7.55	7.49393	5.776695	5.075136
1544385340060	-2.109552	2.632622	1	0.5	7.55	7.49393	5.566899	4.993846
1544385340092	-2.00399	2.582264	1	0.5	7.55	7.49393	5.563125	5.023277
1544385343020	-2.109552	2.632622	1	0.5	7.55	7.49393	5.566899	4.993846
1544385343056	-1.588676	3.491834	1	0.5	7.55	7.49393	4.56413	4.629927
1544385348918	-2.109552	2.632622	1	0.5	7.55	7.49393	5.566899	4.993846
1544385354866	-2.658452	2.377143	1	0.5	7.55	7.49393	6.06088	5.130427
1544385348944	-2.325905	2.21041	1	0.5	7.55	7.49393	6.041272	5.24546
1544385396224	-2.809383	1.846039	1	0.5	7.55	7.49393	6.594481	6.342232
1544385396250	-2.809383	1.846039	1	0.5	7.55	7.49393	6.594481	6.342232
1544385402113	-2.924085	1.901344	1	0.5	7.55	7.49393	6.605428	6.347622
1544385402144	-2.809383	1.846039	1	0.5	7.55	7.49393	6.594481	6.342232
1544385437914	-2.656675	1.596385	1	0.5	7.55	7.49393	6.738703	6.651163
1544385619765	5.447791	-1.483748	1	0.5	7.55	7.49393	10.29996	10.46964
1544385619791	5.447791	-1.483748	1	0.5	7.55	7.49393	10.29996	10.46964
1544385666967	-0.9959708	3.317717	1	0.5	7.55	7.49393	4.488892	6.250952
1544385666993	-3.774186	2.110637	1	0.5	7.55	7.49393	6.917755	6.894534
1544385678760	-2.660117	4.086956	1	0.5	7.55	7.49393	4.688178	4.604297
1544385708276	-2.60384	4.39703	1	0.5	7.55	7.49393	4.424369	4.212894
1544385725744	-3.929107	2.801129	1	0.5	7.55	7.49393	6.493748	6.543885
1544385725770	-3.929107	2.801129	1	0.5	7.55	7.49393	6.493748	6.543885
1544385955445	-2.579736	-1.806772	1	0.5	7.55	7.49393	9.850582	10.76581
1544385961579	-5.646973	2.628516	1	0.5	7.55	7.49393	7.874406	8.907094
1544385979251	-4.070897	3.90798	1	0.5	7.55	7.49393	5.844434	2.260935
1544385979277	-4.302867	3.567881	1	0.5	7.55	7.49393	6.238974	4.215577
1544386056046	-5.963995	2.848437	1	0.5	7.55	7.49393	7.992992	8.831619
1544386056078	-5.276892	3.451374	1	0.5	7.55	7.49393	7.083164	6.466121
1544386061804	-4.638217	4.225331	1	0.5	7.55	7.49393	6.120024	2.489489
1544386067740	-5.731408	1.109791	1	0.5	7.55	7.49393	8.961403	11.2686
1544386067845	-5.276892	3.451374	1	0.5	7.55	7.49393	7.083164	6.466121
1544386067877	-5.727128	2.730932	1	0.5	7.55	7.49393	7.874042	8.657156
1544386073573	-5.998613	1.804763	1	0.5	7.55	7.49393	8.674083	10.68925
1544386079337	-5.963995	2.848437	1	0.5	7.55	7.49393	7.992992	8.831619
1544386085131	-6.103839	2.886641	1	0.5	7.55	7.49393	8.084405	9.080595
1544386090938	-6.23227	1.913893	1	0.5	7.55	7.49393	8.780044	10.82439
1544386096687	-5.640297	3.896366	1	0.5	7.55	7.49393	7.145088	6.291285
1544386102550	-5.872967	2.772341	1	0.5	7.55	7.49393	7.964969	8.904191
1544386108447	-6.036358	2.82058	1	0.5	7.55	7.49393	8.067923	9.191518
1544386114121	-2.817818	1.908977	1	0.5	7.55	7.49393	6.544391	6.257006
1544386114147	-2.748483	1.734191	1	0.5	7.55	7.49393	6.661552	6.507538
1544386120087	-2.698497	1.853509	1	0.5	7.55	7.49393	6.533023	6.252815
1544386126081	-2.638389	1.681726	1	0.5	7.55	7.49393	6.654782	6.506276
1544386126107	-2.562424	1.527179	1	0.5	7.55	7.49393	6.756687	6.709956
1544386131838	-2.638389	1.681726	1	0.5	7.55	7.49393	6.654782	6.506276
1544386131864	-2.573426	1.736032	1	0.5	7.55	7.49393	6.576335	6.365974
1544386137846	-2.359645	2.209077	1	0.5	7.55	7.49393	6.058303	6.257895
1544386143617	-2.375863	2.439787	1	0.5	7.55	7.49393	5.86386	6.257301
1544386143644	-2.359645	2.209077	1	0.5	7.55	7.49393	6.058303	6.257895
1544386149412	-2.638389	1.681726	1	0.5	7.55	7.49393	6.654782	6.506276
1544386155408	-3.281101	1.3635	1	0.5	7.55	7.49393	7.250483	6.709946
1544386161485	-2.86826	1.791369	1	0.5	7.55	7.49393	6.671357	6.511531
1544386167246	-2.817818	1.908977	1	0.5	7.55	7.49393	6.544391	6.257006
1544386173004	-2.60137	2.364784	1	0.5	7.55	7.49393	6.041933	6.110748
1544386220587	-2.560378	2.139303	1	0.5	7.55	7.49393	6.216233	6.039524
1544386220612	-2.156576	2.596101	1	0.5	7.55	7.49393	5.621255	5.864355
1544386443783	5.639352	-0.7185754	1	0.5	7.55	7.49393	9.735619	9.461296
1544386443809	5.639352	-0.7185754	1	0.5	7.55	7.49393	9.735619	9.461296
1544386455770	0.4088947	4.095087	1	0.5	7.55	7.49393	3.456114	2.874078
1544386455796	0.08619052	4.044534	1	0.5	7.55	7.49393	3.529806	2.957322
1544386490785	0.1392739	3.656703	1	0.5	7.55	7.49393	3.909973	3.518176
1544386490811	0.1392739	3.656703	1	0.5	7.55	7.49393	3.909973	3.518176
1544386508522	-1.855482	4.491227	1	0.5	7.55	7.49393	3.86062	4.026883
1544386508548	-2.137157	4.593947	1	0.5	7.55	7.49393	3.96142	3.45747
1544386543700	-3.239014	2.689954	1	0.5	7.55	7.49393	6.131906	6.157681
1544386743207	-6.436792	0.03254012	1	0.5	7.55	7.49393	10.22894	13.56334
1544386743234	-3.425347	4.937157	1	0.5	7.55	7.49393	4.715432	1.684689
1544386749406	-5.812577	0.04101331	1	0.5	7.55	7.49393	9.809868	10.52762
1544386749432	-4.26646	-0.7090809	1	0.5	7.55	7.49393	9.535804	9.879401
1544386873286	-3.107106	-0.6597093	1	0.5	7.55	7.49393	8.967193	9.400529
1544386873386	-2.974088	-0.5913121	1	0.5	7.55	7.49393	8.851568	9.321214
1544386879118	-2.916866	-0.1813928	1	0.5	7.55	7.49393	8.452775	8.765427
1544386884994	-2.916866	-0.1813928	1	0.5	7.55	7.49393	8.452775	8.765427
1544386885020	-2.916866	-0.1813928	1	0.5	7.55	7.49393	8.452775	8.765427
1544386885174	-3.04765	-0.2552101	1	0.5	7.55	7.49393	8.57363	8.850531
1544386890928	-3.107106	-0.6597093	1	0.5	7.55	7.49393	8.967193	9.400529
1544386896726	-3.491847	-1.227467	1	0.5	7.55	7.49393	9.64255	10.32007
1544386902482	-2.974088	-0.5913121	1	0.5	7.55	7.49393	8.851568	9.321214
1544386908237	-3.246881	-1.73454	1	0.5	7.55	7.49393	10.01208	10.99995
1544386914266	-3.371831	-0.967797	1	0.5	7.55	7.49393	9.356492	9.944401
1544386920114	-3.458617	-1.425942	1	0.5	7.55	7.49393	9.810106	10.62668
1544386925868	-8.328836	-5.179171	1	0.5	7.55	7.49393	15.49129	16.45443
1544386931522	-2.298129	3.002827	1	0.5	7.55	7.49393	5.33913	5.511522
1544386937283	-2.393716	2.342663	1	0.5	7.55	7.49393	5.957344	5.147671
1544386943047	-0.3281975	3.929941	1	0.5	7.55	7.49393	3.713588	4.257899
1544386948830	-2.94143	2.424423	1	0.5	7.55	7.49393	6.173733	6.265013
1544386954638	-0.8617093	3.426721	1	0.5	7.55	7.49393	4.342313	4.356077
1544386954664	-0.8617093	3.426721	1	0.5	7.55	7.49393	4.342313	4.356077
1544386960537	-1.475469	3.11192	1	0.5	7.55	7.49393	4.857883	5.307521
1544386960563	-1.475469	3.11192	1	0.5	7.55	7.49393	4.857883	5.307521
1544386966561	7.062159	1.145702	1	0.5	7.55	7.49393	9.169349	8.994437
1544386972562	-1.385523	4.138712	1	0.5	7.55	7.49393	3.897702	4.217237
1544386966587	-1.367239	3.652011	1	0.5	7.55	7.49393	4.322141	4.804527
1544387026080	-2.560378	2.139303	1	0.5	7.55	7.49393	6.216233	6.039524
1544387026106	-2.82558	1.861702	1	0.5	7.55	7.49393	6.589098	6.621711
1544387033266	-2.82558	1.861702	1	0.5	7.55	7.49393	6.589098	6.621711
1544387033292	-2.633969	2.168783	1	0.5	7.55	7.49393	6.227299	5.861259
1544387035959	-2.560378	2.139303	1	0.5	7.55	7.49393	6.216233	6.039524
1544387035985	-2.560378	2.139303	1	0.5	7.55	7.49393	6.216233	6.039524
1544387055496	-2.975787	1.536905	1	0.5	7.55	7.49393	6.945388	7.024924
1544387061246	-3.101622	0.7889684	1	0.5	7.55	7.49393	7.660498	7.066557
1544387067004	-2.96603	1.207236	1	0.5	7.55	7.49393	7.228003	7.476123
1544387073123	-2.928468	1.136835	1	0.5	7.55	7.49393	7.272075	7.470084
1544387073361	-3.274593	0.292129	1	0.5	7.55	7.49393	8.180724	7.884729
1544387079327	-3.009988	1.177099	1	0.5	7.55	7.49393	7.275567	6.728743
1544387085633	-3.230752	1.117922	1	0.5	7.55	7.49393	7.435734	7.27467
1544387091837	-2.924358	1.466856	1	0.5	7.55	7.49393	6.98075	6.954349
1544387097729	-3.176602	1.50505	1	0.5	7.55	7.49393	7.075226	6.727176
1544387103694	-3.254506	1.003854	1	0.5	7.55	7.49393	7.546413	6.86268
1544387103726	-3.009988	1.177099	1	0.5	7.55	7.49393	7.275567	6.728743
1544387109428	-3.009988	1.177099	1	0.5	7.55	7.49393	7.275567	6.728743
1544387250016	-1.164396	3.724016	1	0.5	7.55	7.49393	4.172333	5.432038
1544387250042	-1.164396	3.724016	1	0.5	7.55	7.49393	4.172333	5.432038
1544387296423	-0.9959708	3.317717	1	0.5	7.55	7.49393	4.488892	6.250952
1544387296449	-0.7450406	3.39976	1	0.5	7.55	7.49393	4.332969	4.209973
1544387354961	-2.137157	4.593947	1	0.5	7.55	7.49393	3.96142	3.45747
1544387354987	-2.137157	4.593947	1	0.5	7.55	7.49393	3.96142	3.45747
1544387572014	-2.835466	-1.465882	1	0.5	7.55	7.49393	9.613088	10.39348
1544387572041	-2.850391	-1.282293	1	0.5	7.55	7.49393	9.446402	10.10916
1544387577962	-3.174093	-1.980636	1	0.5	7.55	7.49393	10.2143	11.13033
1544387577988	-2.820026	-1.415213	1	0.5	7.55	7.49393	9.56021	10.19959
1544387607417	-2.850391	-1.282293	1	0.5	7.55	7.49393	9.446402	10.10916
1544387607443	-2.930618	-1.902002	1	0.5	7.55	7.49393	10.05532	11.06435
1544387619323	-3.047245	-1.940891	1	0.5	7.55	7.49393	10.13213	11.09595
1544387731752	-6.671365	0.127089	1	0.5	7.55	7.49393	10.32124	13.59767
1544387731778	-6.565312	0.4998042	1	0.5	7.55	7.49393	9.981177	13.12079
1544387754975	-2.500835	2.505182	1	0.5	7.55	7.49393	5.869856	5.789952
1544387760832	-2.500835	2.505182	1	0.5	7.55	7.49393	5.869856	5.789952
1544387760857	-2.383148	2.655903	1	0.5	7.55	7.49393	5.680205	6.112224
1544387767020	-2.500835	2.505182	1	0.5	7.55	7.49393	5.869856	5.789952
1544387772799	-2.733313	2.04232	1	0.5	7.55	7.49393	6.386615	5.933999
1544387772825	-2.090009	2.891354	1	0.5	7.55	7.49393	5.330209	5.457712
1544387778548	-2.178269	2.930624	1	0.5	7.55	7.49393	5.339641	5.52415
1544387784591	-2.34514	2.655535	1	0.5	7.55	7.49393	5.661326	5.405648
1544387790372	-2.412657	1.979737	1	0.5	7.55	7.49393	6.28581	5.793121
1544387796121	-2.412657	1.979737	1	0.5	7.55	7.49393	6.28581	5.793121
1544387801939	-2.500835	2.505182	1	0.5	7.55	7.49393	5.869856	5.789952
1544387778574	-2.302006	2.787496	1	0.5	7.55	7.49393	5.525639	5.849616
1544387837405	-2.560378	2.139303	1	0.5	7.55	7.49393	6.216233	6.039524
1544387837431	-2.15224	2.423876	1	0.5	7.55	7.49393	5.771613	6.057176
1544387849487	-2.156576	2.596101	1	0.5	7.55	7.49393	5.621255	5.864355
1544387873170	-2.924358	1.466856	1	0.5	7.55	7.49393	6.98075	6.954349
1544387879252	-2.602497	-0.2381574	1	0.5	7.55	7.49393	8.383369	7.930008
1544387879284	-2.134877	-0.6692437	1	0.5	7.55	7.49393	8.631254	8.334755
1544387879333	-2.37636	1.548369	1	0.5	7.55	7.49393	6.655301	6.54034
1544387879383	-2.880327	1.043887	1	0.5	7.55	7.49393	7.331856	7.342408
1544387885019	-3.154834	0.7057311	1	0.5	7.55	7.49393	7.758984	7.207627
1544387890832	-3.101622	0.7889684	1	0.5	7.55	7.49393	7.660498	7.066557
1544387896668	-3.101622	0.7889684	1	0.5	7.55	7.49393	7.660498	7.066557
1544387902548	-3.101622	0.7889684	1	0.5	7.55	7.49393	7.660498	7.066557
1544387908332	-2.681622	1.420364	1	0.5	7.55	7.49393	6.906168	6.900056
1544387914345	-2.924358	1.466856	1	0.5	7.55	7.49393	6.98075	6.954349
1544387920268	-2.971105	0.5417347	1	0.5	7.55	7.49393	7.820764	7.462768
1544387920294	-2.971105	0.5417347	1	0.5	7.55	7.49393	7.820764	7.462768
1544387920419	-2.956087	0.8690031	1	0.5	7.55	7.49393	7.521985	6.85701
1544387926447	-3.101622	0.7889684	1	0.5	7.55	7.49393	7.660498	7.066557
1544387932200	-3.144267	0.3753416	1	0.5	7.55	7.49393	8.047137	7.74352
